ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
ADAudit Plus,ADAudit Plus,Azure Sentinel,ADAudit Plus-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Security operations with advanced threat detection and response.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ADAudit Plus,ADAudit Plus,Azure Active Directory,ADAudit Plus-to-Azure Active Directory,0,PaaS,Medium,Replace,3,,1,,,"User activity auditing, log collection, and reporting for security compliance.","Cloud identity and access management service (now Microsoft Entra ID) for users, apps and resources.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ADAudit Plus,ADAudit Plus,Azure Monitor,ADAudit Plus-to-Azure Monitor,0,PaaS,Medium,Replace,3,,1,,,"User activity auditing, log collection, and reporting for security compliance.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ADManager Plus,ADManager Plus,Microsoft Entra ID,ADManager Plus-to-Microsoft Entra ID,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Cloud-native directory management with secure identity governance and access management.,"Cloud identity and access management service for users, apps and devices (formerly Azure AD).",https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
ADManager Plus,ADManager Plus,Azure Identity Governance,ADManager Plus-to-Azure Identity Governance,0,PaaS,Medium,Replace,3,,1,,,Cloud-native directory management with secure identity governance and access management.,Manage identity lifecycle and access rights in Microsoft Entra ID with policies and workflows.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
AdoptOpenJDK,AdoptOpenJDK,Azure App Service,AdoptOpenJDK-to-Azure App Service,1,PaaS,Easy,Replatform/Refactor,2,,0,,,Fully managed Java runtime environments for web applications.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ADSelfService Plus,ADSelfService Plus,Microsoft Entra ID Self-Service Password Reset,ADSelfService Plus-to-Microsoft Entra ID Self-Service Password Reset,1,PaaS,Easy,Replace,2,security_importance,0,300,301,Integrated self-service password reset functionality for Microsoft Entra ID users.,Allow users to reset or unlock their passwords without admin or help desk assistance.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
Agent Ransack,Agent Ransack,Azure Search,Agent Ransack-to-Azure Search,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"Cloud-native search solution for fast, scalable file indexing and querying across environments.",Cloud search‑as‑a‑service; see Azure Cognitive Search for current service.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Airlock Digital,Airlock Digital,Microsoft Defender for Cloud,Airlock Digital-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Airlock Digital,Airlock Digital,Azure Defender for Identity,Airlock Digital-to-Azure Defender for Identity,0,PaaS,Medium,Replace,3,,1,,,Identity protection and data access controls across Azure environments.,Cloud-based security solution for detecting identity‑based threats to on‑prem Active Directory.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Airlock Digital,Airlock Digital,Azure Information Protection,Airlock Digital-to-Azure Information Protection,0,PaaS,Medium,Replace,3,,1,,,Identity protection and data access controls across Azure environments.,"Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Alert Logic,Alert Logic,Microsoft Defender for Cloud,Alert Logic-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Alert Logic,Alert Logic,Azure Sentinel,Alert Logic-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,1,,,Managed detection and response with built-in threat protection.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Alert Logic,Alert Logic,Azure Defender for Cloud,Alert Logic-to-Azure Defender for Cloud,0,PaaS,Medium,Replace,3,,1,,,Managed detection and response with built-in threat protection.,Unified security posture management and threat protection platform across multicloud and on‑premises.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
AlienVault,AlienVault,Azure Sentinel,AlienVault-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,0,300,301,"SIEM solution for threat detection, incident response, and compliance.",Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
AlienVault,AlienVault,Microsoft Defender for Cloud,AlienVault-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Alteryx,Alteryx,Azure Synapse Analytics,Alteryx-to-Azure Synapse Analytics,0,PaaS,Hard,Replace,4,,1,,,"Data preparation, transformation, and analytics on a scalable cloud platform.",Unified analytics service that brings together big data and data warehousing.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Alteryx,Alteryx,Power BI Service,Alteryx-to-Power BI Service,0,PaaS,Hard,Replace,4,,1,,,"Data preparation, transformation, and analytics on a scalable cloud platform.","Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
Altiris,Altiris,Microsoft Intune,Altiris-to-Microsoft Intune,0,PaaS,Hard,Replace,4,,1,,,Cloud-based endpoint management and automation for software distribution and compliance.,"Cloud-based endpoint management solution for managing mobile devices, apps and OS updates.",
Altiris,Altiris,Azure Automation,Altiris-to-Azure Automation,0,PaaS,Hard,Replace,4,,1,,,Cloud-based endpoint management and automation for software distribution and compliance.,"Process automation and configuration management service for orchestrating tasks, updates and state management.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Ansible,Ansible,Azure Desired State Configuration,Ansible-to-Azure Desired State Configuration,1,PaaS,Medium,Replace,0,,0,,,"This service enables scalability across thousands of machines quickly and easily from a central, secure location.",Configuration management service ensuring servers remain in a specified state using PowerShell DSC.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache ActiveMQ,Apache ActiveMQ,Azure Service Bus,Apache ActiveMQ-to-Azure Service Bus,1,PaaS,Easy,Replatform/Refactor,2,web_approach,0,304,305,Fully managed messaging service with queue and topic support.,Fully managed enterprise message broker with queues and topics for decoupling applications.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache HTTP,Apache HTTP,Azure App Service,Apache HTTP-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Managed hosting for web applications; some configuration needed.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache HTTP,Apache HTTP,Azure Kubernetes Service,Apache HTTP-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache HTTP,Apache HTTP,Azure Container Instances,Apache HTTP-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache HTTP,Apache HTTP,Eliminate,Eliminate Apache HTTP,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache HTTP,Apache HTTP,IaaS,Apache HTTP-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache HTTP,Apache HTTP,Azure Container Apps,Apache HTTP-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Solr,Apache Solr,Azure Cognitive Search,Apache Solr-to-Azure Cognitive Search,1,PaaS,Medium,Replatform/Refactor,3,database_interest,0,292,293,"Fully managed, AI-powered search with indexing and querying similar to Solr.","Cloud search service with built‑in AI to ingest, enrich, index and query content.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Synapse,Apache Synapse,Azure Synapse Analytics,Apache Synapse-to-Azure Synapse Analytics,1,PaaS,Easy,Replatform/Refactor,2,web_approach,0,304,305,"Managed big data analytics, includes Spark, SQL and pipelines.",Unified analytics service that brings together big data and data warehousing.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat,Apache Tomcat,Azure App Service,Apache Tomcat-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat,Apache Tomcat,Azure Kubernetes Service,Apache Tomcat-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat,Apache Tomcat,Azure Container Instances,Apache Tomcat-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat,Apache Tomcat,Eliminate,Eliminate Apache Tomcat,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat,Apache Tomcat,IaaS,Apache Tomcat-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
Apache Tomcat,Apache Tomcat,Azure Container Apps,Apache Tomcat-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 10,Apache Tomcat 10,Azure App Service,Apache Tomcat 10-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,Fully managed service with built-in Tomcat support.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 10,Apache Tomcat 10,Azure Kubernetes Service,Apache Tomcat 10-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,A fully managed Kubernetes service that simplifies cluster management and reduces operational overhead.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 10,Apache Tomcat 10,Azure Container Instances,Apache Tomcat 10-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Apache Tomcat 10,Apache Tomcat 10,Eliminate,Eliminate Apache Tomcat 10,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
